Timestamp,Reference Element,Element,Ratio,Ratio Sigma,Ratio SNR,Error Percentage,v0_lat,v1_lat,v2_lat,v3_lat,v0_lon,v1_lon,v2_lon,v3_lon
20230221T195921126,Mg,Ca,0.15036045314109164,0.008412046118673428,17.874420922076844,5.594586836460206,-22.0997,-24.4872,-24.3501,-21.973,100.098,100.23,101.036,100.893
20230221T195953126,Mg,Ca,0.1566390041493776,0.007938034760012331,19.73271834717114,5.067725502418468,-20.4468,-22.8367,-22.7094,-20.3301,100.113,100.233,101.032,100.902
20230221T200025126,Mg,Ca,0.193446088794926,0.008975419380771897,21.552874644425742,4.639752313776073,-18.7938,-21.1865,-21.0692,-18.6871,100.127,100.236,101.029,100.91
20230221T200057126,Mg,Ca,0.3105058365758755,0.014000061923328633,22.178890227511943,4.5087918725507,-17.1411,-19.5361,-19.4289,-17.0446,100.14,100.238,101.025,100.919
20230221T200129126,Mg,Ca,0.20667870036101083,0.007956773744389339,25.975188814027646,3.8498276457569376,-15.4887,-17.8859,-17.789,-15.4026,100.153,100.24,101.022,100.928
20230221T200201126,Mg,Ca,0.2028380634390651,0.007342503376771036,27.62519171332896,3.619884380811399,-13.8364,-16.236,-16.1496,-13.7609,100.165,100.241,101.019,100.937
20230221T200233126,Mg,Ca,0.13333333333333333,0.004225296409816677,31.555971558245844,3.168972307362508,-12.1843,-14.5861,-14.5104,-12.1195,100.177,100.242,101.017,100.946
20230221T200305126,Mg,Ca,0.1721958925750395,0.004673788547734302,36.842893258085965,2.7142276612071683,-10.5326,-12.9364,-12.8714,-10.4786,100.188,100.243,101.014,100.956
20230221T200337126,Mg,Ca,0.17101449275362318,0.004656410808851584,36.72667635521632,2.722816489921689,-8.8811,-11.287,-11.2329,-8.8381,100.2,100.243,101.012,100.965
20230221T200409126,Mg,Ca,0.13480885311871227,0.003218764655565308,41.88217143667993,2.3876507967402363,-7.23,-9.6377,-9.5946,-7.1981,100.21,100.242,101.01,100.975
20230221T200441126,Mg,Ca,0.16573556797020483,0.004002751781602821,41.405407333012135,2.415143490697433,-5.5791,-7.9886,-7.9567,-5.5583,100.22,100.242,101.007,100.984
20230221T200513126,Mg,Ca,0.22291235334713594,0.004936463738032424,45.156282954077646,2.2145312558541743,-3.9289,-6.3398,-6.3189,-3.9195,100.231,100.24,101.005,100.995
20230221T200545126,Mg,Ca,0.26116838487972505,0.007052032002068423,37.03448662784316,2.700185937634094,-2.2788,-4.6914,-4.682,-2.2807,100.24,100.24,101.005,101.005
20230221T200617126,Mg,Ca,0.22031963470319635,0.0034206137996491276,64.40938603644639,1.552568750514319,-0.6293,-3.0431,-3.045,-0.6426,100.249,100.238,101.003,101.015
20230221T200649126,Mg,Ca,0.36929683306494904,0.003762979150110402,98.13948425786899,1.01895787160693,1.02,-1.3952,-1.4086,0.9952,100.258,100.236,101.002,101.026
20230221T200721126,Mg,Ca,0.4263456090651558,0.0034626053500838435,123.12855955554745,0.8121592615146823,2.6687,0.2525,0.2277,2.6323,100.267,100.234,101.001,101.037
20230221T200753126,Mg,Ca,0.5032537960954446,0.0033156062183290315,151.78334306209314,0.6588338218317602,4.3168,1.8997,1.8634,4.269,100.276,100.231,101.001,101.049
20230221T200825126,Mg,Ca,0.6485232067510548,0.004008907133852679,161.77057364953345,0.618159395395631,5.9646,3.5466,3.4988,5.9053,100.285,100.229,101.0,101.06
20230221T200857126,Mg,Ca,0.6088474970896391,0.00355599241425465,171.21732168184502,0.5840530561844635,7.6118,5.1931,5.1339,7.5411,100.293,100.226,101.0,101.072
20230221T200929126,Mg,Ca,0.6245602814198913,0.0030854990345181702,202.41791503831155,0.49402741837881814,9.2585,6.8392,6.7686,9.1762,100.301,100.222,101.0,101.085
20230221T201001126,Mg,Ca,0.7231478199220134,0.0035168626402315144,205.6229923937003,0.48632693667123056,10.9046,8.4849,8.4028,10.8109,100.309,100.219,101.001,101.098
20230221T201033126,Mg,Ca,0.6135186699373127,0.002534681341009269,242.04962573047527,0.41313842026490477,12.5502,10.1302,10.0367,12.4451,100.317,100.215,101.002,101.111
20230221T201105126,Mg,Ca,0.7251984126984127,0.0031815998875352595,227.93513902850106,0.43872129776136,14.1951,11.7749,11.6701,14.0788,100.325,100.211,101.003,101.125
20230221T201137126,Mg,Ca,0.6455844918738985,0.0018190612308159905,354.89981367163966,0.2817696604724678,15.8395,13.4192,13.3032,15.7119,100.333,100.207,101.004,101.14
20230221T201209126,Mg,Ca,0.8053678678678677,0.0017701128545980942,454.9810854013188,0.21978935654389764,17.4833,15.063,14.9359,17.3446,100.341,100.202,101.006,101.155
20230221T201241126,Mg,Ca,0.7780877111421044,0.0015660963728778225,496.8325861787857,0.20127504270425392,19.1265,16.7063,16.5682,18.9767,100.349,100.198,101.008,101.171
20230221T201313126,Mg,Ca,0.8396054628224582,0.0016016114099887322,524.2254504345502,0.1907576213957301,20.7691,18.349,18.2,20.6085,100.356,100.193,101.011,101.187
20230221T201345126,Mg,Ca,0.8980343980343979,0.0016471722935632116,545.1976101976214,0.18341973282632756,22.4109,19.9913,19.8315,22.2395,100.364,100.187,101.014,101.204
20230221T201417126,Mg,Ca,0.9489228135254673,0.0016493312706620578,575.3379144655156,0.17381089875312528,24.0523,21.6329,21.4624,23.8703,100.371,100.182,101.018,101.222
20230221T201449126,Mg,Ca,0.833095577746077,0.0013366093547616043,623.290249150371,0.16043889686436383,25.6929,23.2741,23.0931,25.5004,100.379,100.176,101.022,101.241
20230221T201521126,Mg,Ca,0.8346355834507494,0.0013362569125844202,624.6071212731855,0.1601006402171051,27.3329,24.9146,24.7233,27.1301,100.386,100.169,101.026,101.261
20230221T201553126,Mg,Ca,0.7994062217632633,0.0013187970934674768,606.1631662088415,0.16497208272392283,28.9722,26.5545,26.353,28.7592,100.394,100.163,101.032,101.282
20230221T201625126,Mg,Ca,0.8147088281585348,0.0014448855792391193,563.8569862310916,0.17734993525293652,30.6109,28.1938,27.9823,30.3879,100.402,100.156,101.037,101.304
20230221T201657126,Mg,Ca,0.772682095697856,0.0013302322295715007,580.8625580713491,0.17215776539639985,32.249,29.8325,29.6112,32.0161,100.409,100.148,101.044,101.327
20230221T201729126,Mg,Ca,0.687938288920056,0.0013104453298938014,524.9652719017333,0.1904887910732478,33.8863,31.4706,31.2397,33.6438,100.417,100.14,101.051,101.352
20230221T201833126,Mg,Ca,0.7413726993865032,0.0019224526640710708,385.6389877587621,0.2593098809359892,37.1589,34.7447,34.4952,36.8978,100.433,100.123,101.068,101.406
20230221T201905126,Mg,Ca,0.6663975456160182,0.0014919860556764934,446.65132296686346,0.22388828792838678,38.7941,36.3808,36.1222,38.5239,100.442,100.114,101.078,101.436
20230221T201937126,Mg,Ca,0.6093840790238234,0.0013195431571766118,461.8144360868839,0.21653718936838606,40.4287,38.0161,37.7487,40.1497,100.45,100.104,101.089,101.467
20230221T202009126,Mg,Ca,0.6762576573231854,0.0017929913764779138,377.167267057135,0.2651343547923833,42.0627,39.6508,39.3749,41.7751,100.458,100.093,101.1,101.501
20230221T202041126,Mg,Ca,0.7034245100150764,0.002053942782992505,342.47522172463715,0.29199192717189837,43.6958,41.2849,41.0007,43.3997,100.468,100.082,101.113,101.537
20230221T202113126,Mg,Ca,0.5423935799023029,0.0016664608647924551,325.4763381256204,0.3072419966867273,45.3282,42.9181,42.6257,45.0238,100.477,100.07,101.128,101.576
20230221T202145126,Mg,Ca,0.5917773330907768,0.0017242862577842304,343.2013277489272,0.2913741641266497,46.9602,44.5506,44.2502,46.6479,100.486,100.058,101.144,101.618
20230221T202217126,Mg,Ca,0.5909738717339666,0.0021610447895668516,273.4667391379789,0.36567518344358707,48.5911,46.1826,45.8747,48.2709,100.497,100.043,101.161,101.664
20230221T202249126,Mg,Ca,0.6146202980837473,0.002110414842726474,291.2319822816025,0.3433688814551503,50.2215,47.8136,47.4981,49.8938,100.507,100.029,101.181,101.713
20230221T202321126,Mg,Ca,0.6591018831482376,0.002531231908526063,260.38779020134615,0.38404258480274556,51.8513,49.444,49.1213,51.5162,100.518,100.013,101.202,101.766
20230221T202353126,Mg,Ca,0.5456118665018541,0.002166690507948077,251.81809053964307,0.39711205730176585,53.4804,51.0736,50.7441,53.1381,100.53,99.9955,101.226,101.825
20230221T202425126,Mg,Ca,0.47093023255813954,0.0021295411749249144,221.14164220128032,0.45219886677417936,55.1087,52.7026,52.3663,54.7594,100.543,99.9767,101.253,101.888
20230221T202633126,Mg,Ca,0.4557595993322204,0.0031781655630283715,143.4033533790926,0.6973337627304008,61.6153,59.2108,58.85,61.2399,100.603,99.8821,101.392,102.218
20230221T202705126,Mg,Ca,0.53276955602537,0.00409925595841024,129.96737979542684,0.7694238366381124,63.2403,60.836,60.4696,62.8589,100.621,99.8522,101.438,102.326
20230221T202809126,Mg,Ca,0.38662533215234723,0.0035640970730638263,108.47777830585018,0.9218477881990973,66.4883,64.0842,63.7075,66.0952,100.665,99.7809,101.549,102.586
20230221T202841126,Mg,Ca,0.5872809863724855,0.007827176388431658,75.03101466327882,1.3327821894556005,68.1114,65.7072,65.3257,67.7125,100.691,99.7382,101.616,102.745
20230221T202913126,Mg,Ca,0.4647302904564315,0.0065601366113629015,70.8415568132325,1.4116008244093388,69.7338,67.3295,66.9434,69.3292,100.721,99.6895,101.694,102.929
20230221T203049126,Mg,Ca,0.4640171858216971,0.008345430370826008,55.60134890632009,1.7985175174164383,74.5973,72.1919,71.7932,74.1754,100.844,99.4909,102.017,103.711
20230221T203121126,Mg,Ca,0.31168019987507806,0.005069817386367581,61.47759891967045,1.6266087446041078,76.2172,73.8111,73.4087,75.7891,100.904,99.3987,102.169,104.09
20230221T203153126,Mg,Ca,0.45815722738799664,0.007593549556370101,60.33505463905958,1.6574112777095626,77.8366,75.4297,75.0236,77.4019,100.978,99.2856,102.354,104.568
20230221T203225126,Mg,Ca,0.3814935064935065,0.013056735593668833,29.218138313108785,3.4225315428510643,79.4553,77.0476,76.6381,79.013,101.074,99.1447,102.587,105.187
20230221T214539590,Mg,Ca,0.2564491654021244,0.009961776881780243,25.743315519459323,3.8845035296409347,-58.1966,-60.5324,-60.2398,-57.9145,98.2674,98.756,100.133,99.5606
20230221T214611591,Mg,Ca,0.2539863325740319,0.007838914549359784,32.40070177761733,3.0863529032905337,-56.1326,-58.8824,-58.5947,-55.8563,98.3559,98.8008,100.115,99.582
20230221T214651590,Mg,Ca,0.25217391304347825,0.010992546183420097,22.9404460837134,4.359113141701074,-54.481,-56.8198,-56.5384,-54.2096,98.4192,98.8497,100.094,99.5979
20230221T214723590,Mg,Ca,0.26932367149758457,0.008298824214281521,32.45323247528283,3.0813571522085645,-52.829,-55.1695,-54.8934,-52.5628,98.4762,98.8842,100.08,99.6125
20230221T214755591,Mg,Ca,0.2521400778210117,0.00569821987840761,44.24892039993958,2.2599421431338818,-50.7636,-53.5189,-53.2484,-50.5043,98.5406,98.9148,100.066,99.6296
20230221T214835590,Mg,Ca,0.2681867535287731,0.00936496008594046,28.637255371904864,3.491954752692779,-49.1109,-51.4555,-51.1923,-48.8574,98.5875,98.9486,100.051,99.6428
20230221T214907590,Mg,Ca,0.23870967741935484,0.006684436241573022,35.71126551177639,2.800236803902212,-47.458,-49.8046,-49.5475,-47.2105,98.6299,98.9728,100.041,99.6546
20230221T214939591,Mg,Ca,0.298372513562387,0.004518877699866009,66.0280125685265,1.5145087078944865,-45.3916,-48.1536,-47.9027,-45.1519,98.6786,98.9941,100.031,99.6691
20230221T215019590,Mg,Ca,0.25931677018633537,0.004929935773085968,52.60043581135989,1.901124932854709,-43.7382,-46.0896,-45.8469,-43.5051,98.7141,99.018,100.019,99.6801
20230221T215051590,Mg,Ca,0.2701331642358909,0.004353544007940569,62.04902574619352,1.6116288498878588,-42.0846,-44.4384,-44.2025,-41.8583,98.7475,99.0349,100.011,99.6912
20230221T215123590,Mg,Ca,0.22506561679790027,0.004055867187820408,55.49136753633415,1.802082097445569,-40.4309,-42.787,-42.5581,-40.2117,98.7782,99.0506,100.004,99.7014
20230221T215155590,Mg,Ca,0.19257950530035337,0.00476361039865467,40.42721574265211,2.473581179484902,-38.7771,-41.1356,-40.9141,-38.5652,98.8067,99.0644,99.9964,99.7115
20230221T215227590,Mg,Ca,0.16909436352121596,0.003919845125101341,43.13802156069733,2.3181406189269724,-37.1231,-39.4842,-39.2701,-36.9187,98.8335,99.0768,99.9897,99.7214
20230221T215259591,Mg,Ca,0.14020344980097302,0.0029881264432866025,46.92018643185829,2.1312788291075737,-35.0556,-37.8327,-37.6263,-34.861,98.8646,99.0881,99.9836,99.7335
20230221T215339590,Mg,Ca,0.16966067864271459,0.005421707839210893,31.292847876400508,3.1956183852290083,-33.4014,-35.7683,-35.5719,-33.2148,98.8876,99.1007,99.9766,99.7428
20230221T215411590,Mg,Ca,0.10993657505285412,0.004138842139334262,26.562157084478113,3.7647544844328964,-31.7472,-34.1167,-33.9285,-31.5689,98.9096,99.1094,99.9712,99.7524
20230221T215443591,Mg,Ca,0.11309264897781646,0.0026287510549773295,43.021437409862216,2.3244225674588,-29.6795,-32.4651,-32.2854,-29.512,98.9347,99.1175,99.9665,99.7636
20230221T215523590,Mg,Ca,0.07357102433503113,0.003067622681367931,23.983074835730427,4.169607136905488,-28.0254,-30.4008,-30.232,-27.8666,98.954,99.126,99.9606,99.773
20230223T033435873,Mg,Ca,0.08324661810613945,0.005353156169498222,15.550941439084257,6.430478848609739,2.4898,0.1037,0.0823,2.4583,83.0312,83.0027,83.7319,83.7632
20230223T033643873,Mg,Ca,0.15949632738719832,0.00929211643020268,17.164693166002372,5.825912472357339,9.1111,6.7206,6.6579,9.0377,83.074,83.0013,83.7419,83.8208
20230223T033715873,Mg,Ca,0.14416775884665795,0.008516434677525497,16.928182309330737,5.907308780865413,10.7649,8.3737,8.3006,10.681,83.0843,83.0009,83.7458,83.8363
20230223T033819873,Mg,Ca,0.11209964412811388,0.009138432872962074,12.266834553196055,8.15206234064236,14.0709,0.0,0.0,13.9663,83.1039,0.0,0.0,83.8681
20230223T033923873,Mg,Ca,0.19440124416796267,0.01213043365455834,16.025910507734498,6.23989507190481,17.3744,14.9803,14.8659,17.2492,83.1236,82.9966,83.7647,83.9027
20230223T033955873,Mg,Ca,0.3068391866913124,0.01708719064397267,17.957263606674086,5.568777191800732,19.025,0.0,0.0,18.8895,83.1335,0.0,0.0,83.9211
20230223T034027873,Mg,Ca,0.22350472193074503,0.007247128850258089,30.840450963250838,3.242494739106084,20.6752,18.28,18.1452,20.5297,83.1428,82.9929,83.7766,83.9397
20230223T034059873,Mg,Ca,0.20298879202988793,0.007373949049168966,27.52782676912644,3.6326877831182083,22.3244,0.0,0.0,22.1688,83.1529,0.0,0.0,83.9598
20230223T034131873,Mg,Ca,0.2818181818181818,0.007855912118251141,35.8733877843989,2.787581719379437,23.973,21.5772,21.4225,23.8075,83.1625,82.988,83.7904,83.9804
20230223T034203873,Mg,Ca,0.22480620155038758,0.01092493434057466,20.577350356740233,4.85971217218666,25.6207,23.2248,23.0604,25.4453,83.1726,82.985,83.798,84.0023
20230223T034235873,Mg,Ca,0.23513139695712307,0.008347827053073378,28.16677866733666,3.5502817408070904,27.268,24.8715,24.6973,27.0829,83.1821,82.9821,83.8065,84.0247
20230223T034307873,Mg,Ca,0.2578616352201258,0.009863378504148068,26.143337712496933,3.825066297950104,28.9143,26.5178,26.3341,28.7196,83.1919,82.9784,83.8153,84.0484
20230223T034339873,Mg,Ca,0.25,0.009851257785100648,25.37747011128953,3.940503114040259,30.5598,0.0,0.0,30.3556,83.2023,0.0,0.0,84.0738
20230223T034443873,Mg,Ca,0.24324324324324323,0.006598030552164167,36.86603772446294,2.7125236714452687,33.8487,31.4516,31.24,33.6259,83.2229,82.9661,83.8467,84.1282
20230223T034515873,Mg,Ca,0.22266401590457258,0.010442979054950655,21.321886669782725,4.690016486285875,35.4918,0.0,0.0,35.26,83.2335,0.0,0.0,84.1578
20230223T034547873,Mg,Ca,0.336980306345733,0.008931128475715184,37.73098856007089,2.6503413723388567,37.1342,34.7369,34.5075,36.8935,83.2444,82.9561,83.8721,84.1891
20230223T034619873,Mg,Ca,0.25210084033613445,0.008732749559517286,28.868438126842335,3.463990658608523,38.7757,0.0,0.0,38.5262,83.2557,0.0,0.0,84.2226
20230223T034651873,Mg,Ca,0.2731554160125589,0.008937196230306938,30.563882561542197,3.271835631439954,40.4163,38.019,37.7723,40.1582,83.2674,82.9445,83.9018,84.2582
20230223T034723873,Mg,Ca,0.35495716034271724,0.012111660534839223,29.307059863648096,3.4121471230909126,42.0563,39.6587,39.4037,41.7898,83.2791,82.938,83.9187,84.2959
20230223T034755873,Mg,Ca,0.2646638054363376,0.01021111876889278,25.91917804762111,3.8581470375438123,43.6953,41.2977,41.0346,43.4205,83.2917,82.9307,83.9366,84.3367
20230223T034827873,Mg,Ca,0.2691292875989446,0.009388717430844679,28.665181328684607,3.488552849304052,44.1049,0.0,0.0,43.828,83.2949,0.0,0.0,84.3474
20230223T034859873,Mg,Ca,0.28059332509270707,0.00938140727035303,29.909513253883937,3.34341783335489,46.9708,44.5729,44.2939,46.6799,83.3181,82.9149,83.9779,84.4272
20230223T034931873,Mg,Ca,0.22927461139896374,0.010938563263739983,20.960212586508632,4.770943977179247,47.38,0.0,0.0,47.0871,83.3217,0.0,0.0,84.4396
20230223T035035873,Mg,Ca,0.38312829525483305,0.014647423383995868,26.156702459590836,3.8231118832539672,50.6514,0.0,0.0,50.3432,83.3514,0.0,0.0,84.5472
20230223T035107873,Mg,Ca,0.42260061919504643,0.01619404012275396,26.096058549420153,3.8319963074355528,53.5111,51.1125,50.8042,53.1901,83.3805,82.8745,84.0858,84.6573
20230223T035211873,Mg,Ca,0.2629558541266795,0.015149372336098641,17.357541176811388,5.761184662122183,56.7762,54.3768,54.055,56.441,83.4182,82.8482,84.1568,84.8063
20230223T035347873,Mg,Ca,0.1950286806883365,0.013681081846228505,14.255355159804157,7.014907652526969,61.6672,59.2663,58.9258,61.3119,83.4872,82.7977,84.2948,85.0936
20230223T035627873,Mg,Ca,0.21041666666666667,0.014708084201994216,14.306191328312972,6.989980610848737,69.8015,0.0,0.0,69.4147,83.665,0.0,0.0,85.879
20230224T171442833,Mg,Ca,0.7131242740998839,0.01231827598136732,57.89156495426461,1.7273673648138865,61.2099,58.7949,58.4791,60.8803,62.3366,61.7408,63.2459,63.9546
20230224T171514833,Mg,Ca,0.599803343166175,0.007932059683064544,75.61760338828434,1.3224433930617445,62.8384,60.421,60.0994,62.5025,62.3244,61.6885,63.2743,64.0371
20230224T171546833,Mg,Ca,0.415929203539823,0.014109092228449216,29.47951553546116,3.3921860038611946,64.4654,62.046,61.7188,64.1233,62.3113,61.6303,63.3065,64.1308
20230224T171618833,Mg,Ca,0.4567567567567567,0.0121670020060123,37.54061654062778,2.6637815042748825,66.0912,63.6695,63.3369,65.7429,62.2966,61.5655,63.3437,64.238
20230224T171650833,Mg,Ca,0.24418604651162792,0.013153135814099118,18.564854036546926,5.386522285773924,67.7162,65.2916,64.9538,67.3621,62.2785,61.4929,63.3869,64.3599
20230224T202326463,Mg,Ca,0.5281065088757396,0.011233217821367719,47.01293229364613,2.127074298948061,-85.601,-87.9271,-87.626,-85.3473,53.1087,52.5733,69.4868,61.5804
20230224T202358463,Mg,Ca,0.6067415730337079,0.02142960518731561,28.313240852092047,3.5319164105020167,-83.9584,-86.2802,-85.9834,-83.6962,55.2342,56.2416,65.8899,61.376
20230224T202430463,Mg,Ca,0.6162162162162161,0.011174679588813815,55.143971808647365,1.8134348455531195,-82.3096,-84.6267,-84.3337,-82.0439,56.4532,57.6508,64.3814,61.2616
20230224T202502463,Mg,Ca,0.7417218543046357,0.021713676001840716,34.15920244189691,2.9274688181053112,-80.6577,-82.9704,-82.6808,-80.3909,57.2357,58.398,63.5575,61.1824
20230224T202534463,Mg,Ca,0.5484221980413493,0.010223849589012885,53.64145797202593,1.8642297167267543,0.0,-80.0683,-79.7848,0.0,0.0,59.0957,62.7518,0.0
20230224T202606463,Mg,Ca,0.5854126679462571,0.01397298657182936,41.89603023926861,2.386860984892819,0.0,-78.4085,-78.1285,0.0,0.0,59.3359,62.4686,0.0
20230224T202710463,Mg,Ca,0.46788008565310496,0.007253587972989894,64.50326202637163,1.550309191481135,0.0,-76.3323,-76.0567,0.0,0.0,59.5496,62.2063,0.0
20230224T202742463,Mg,Ca,0.4642178594046865,0.004703163943512642,98.70331227662396,1.013137226030895,-72.3713,-74.6703,-74.3984,-72.1125,58.9322,59.6776,62.0468,61.0097
20230224T202814463,Mg,Ca,0.3816110659072417,0.0028397089187059453,134.3838670905544,0.7441369426630291,-70.7104,-73.0075,-72.7396,-70.4545,59.0929,59.7798,61.9185,60.9919
20230224T202846463,Mg,Ca,0.35482330468003814,0.0031326873399287257,113.2648318130947,0.8828865800552831,-69.0484,-71.3441,-71.08,-68.7958,59.2281,59.8616,61.8113,60.978
20230224T202918463,Mg,Ca,0.35345405767940974,0.004434594399412917,79.70380734846968,1.2546452086384554,0.0,-68.4313,-68.1743,0.0,0.0,59.9724,61.6634,0.0
20230224T202950463,Mg,Ca,0.3923639317627945,0.0057031470308320795,68.79779350621953,1.4535349886033726,0.0,-68.015,-67.7591,0.0,0.0,59.9856,61.6454,0.0
20230224T203022463,Mg,Ca,0.2798238590872698,0.0026313239391084365,106.34337145964692,0.940350100127736,-64.0572,-66.3495,-66.0979,-63.8155,59.5239,60.0326,61.5791,60.9453
20230224T203054463,Mg,Ca,0.27235070762858127,0.002305114472872629,118.15062151302983,0.8463772658950579,0.0,-63.4334,-63.1896,0.0,0.0,60.0989,61.483,0.0
20230224T203126463,Mg,Ca,0.302615933412604,0.004121053457812822,73.4316932576779,1.3618098066878521,0.0,-61.7663,-61.527,0.0,0.0,60.1294,61.4366,0.0
20230224T203158463,Mg,Ca,0.27979585709996996,0.0022335765286304694,125.26808618978838,0.7982879202648169,-59.0588,-61.3494,-61.1113,-58.8296,59.719,60.1366,61.4261,60.9238
20230224T203230463,Mg,Ca,0.2284499420177812,0.002813244021633915,81.20516395342729,1.2314487790130182,-57.3912,-59.6816,-59.4483,-57.1666,59.7693,60.1617,61.3856,60.918
20230224T203302463,Mg,Ca,0.2299168975069252,0.002559916049816677,89.81423337042253,1.1134092698600244,-55.7232,-58.0134,-57.7849,-55.5032,59.814,60.1834,61.3492,60.9127
20230224T203334463,Mg,Ca,0.2353976073187896,0.002583318118531279,91.12219111931235,1.0974275176182202,0.0,-56.3448,-56.1213,0.0,0.0,60.202,61.3161,0.0
20230224T203406463,Mg,Ca,0.23684210526315785,0.0036072408564716833,65.65741370949596,1.5230572505102666,-52.385,-54.6757,-54.4573,-52.1749,59.8901,60.2182,61.2861,60.9038
20230224T203438463,Mg,Ca,0.19373822975517893,0.0014681213497159023,131.9633624241412,0.7577860867063367,-50.7152,-53.0062,-52.793,-50.5102,59.923,60.2321,61.2585,60.9005
20230224T203510463,Mg,Ca,0.20305841062923038,0.0015701724371919778,129.32236346752492,0.7732614632047901,-49.0448,-51.3364,-51.1286,-48.8451,59.9524,60.2446,61.2337,60.8972
20230224T203542463,Mg,Ca,0.21242278654770078,0.00235054759500467,90.37161680926472,1.1065421149989672,0.0,-49.6662,-49.4639,0.0,0.0,60.255,61.2105,0.0
20230224T203614463,Mg,Ca,0.19713792252652357,0.0017549455550401516,112.33278545898436,0.8902120568933334,-45.7027,-47.9957,-47.799,-45.5139,60.0029,60.2638,61.1889,60.8914
20230224T203646463,Mg,Ca,0.19757869249394674,0.001650915738564828,119.67824152291722,0.8355737745432279,-44.0311,-46.325,-46.134,-43.848,60.0253,60.2713,61.1689,60.8896
20230224T203718463,Mg,Ca,0.1688132474701012,0.0016074920519812046,105.01653632566455,0.9522309866504465,-42.3591,-44.6541,-44.4691,-42.1818,60.0452,60.278,61.1507,60.8874
20230224T203750463,Mg,Ca,0.14610673665791776,0.002537898181602636,57.569975705508426,1.7370165398633608,0.0,-42.9829,-42.8039,0.0,0.0,60.2832,61.1332,0.0
20230224T203822463,Mg,Ca,0.1664113366526235,0.0013937847957374676,119.39528768110385,0.8375539934799834,-39.0142,-41.3116,-41.1387,-38.8491,60.0803,60.2875,61.1169,60.8843
20230224T203854463,Mg,Ca,0.186541737649063,0.0016376334639512456,113.90933426517755,0.877891181131855,-37.3413,-39.6401,-39.4736,-37.1825,60.0958,60.2911,61.1018,60.8833
20230224T203926463,Mg,Ca,0.16119005328596803,0.0030124049219579113,53.50876042959146,1.8688528606747152,0.0,-36.715,-36.5597,0.0,0.0,60.2951,61.0771,0.0
20230224T203958463,Mg,Ca,0.16569363358354183,0.0016947166974468476,97.7706975054682,1.0228013356906562,0.0,-36.2971,-36.1434,0.0,0.0,60.2956,61.0739,0.0
20230224T204030463,Mg,Ca,0.18982902235861465,0.0014980748322256225,126.71531373142035,0.7891705986851374,-32.3219,-34.6253,-34.4784,-32.1827,60.1341,60.2967,61.061,60.8808
20230224T204102463,Mg,Ca,0.15922158337019018,0.0014130211142958204,112.68167316065784,0.8874557609507916,-30.6486,-32.9537,-32.8136,-30.5163,60.1448,60.2973,61.049,60.8804
20230224T204134463,Mg,Ca,0.22449975597852612,0.004608733606763247,48.71181004019762,2.0528902522299766,-28.9751,-31.2822,-31.149,-28.8498,60.1546,60.2972,61.0374,60.8801
20230224T204206463,Mg,Ca,0.1891761294998792,0.0019345523893180988,97.78806226414008,1.0226197112883284,-27.3018,-29.6106,-29.4844,-27.1836,60.1639,60.2965,61.0264,60.8805
20230224T204238463,Mg,Ca,0.18905616676317313,0.00211561100754373,89.362442381443,1.119038349166316,-25.6284,-27.9392,-27.8204,-25.5175,60.1722,60.2956,61.0162,60.8808
20230224T204310463,Mg,Ca,0.21358782094978415,0.0016676071063445393,128.0804214237112,0.7807594547896082,-23.9551,-26.2679,-26.1563,-23.8516,60.1796,60.294,61.0064,60.8812
20230224T204342463,Mg,Ca,0.1472924187725632,0.004566892185907269,32.25222159329381,3.1005616066086112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230224T204414463,Mg,Ca,0.16166858900422915,0.001249381885502882,129.39885785134206,0.7728043482028528,-20.609,-22.9258,-22.8292,-20.5206,60.1929,60.289,60.9876,60.8829
20230224T204446463,Mg,Ca,0.17742607246980424,0.0014767812277037915,120.14377562591271,0.8323360863184985,-18.9362,-21.2552,-21.1665,-18.8556,60.1987,60.2862,60.9792,60.8842
20230224T204518463,Mg,Ca,0.12249064307587615,0.002364285453994958,51.80873691410756,1.930176374803106,0.0,-18.3322,-18.2572,0.0,0.0,60.28,60.9649,0.0
20230224T204550463,Mg,Ca,0.15392313851080866,0.001593511449134999,96.59368220690368,1.03526439530279,-15.5914,-17.9147,-17.8418,-15.5267,60.2087,60.279,60.963,60.8871
20230224T204622463,Mg,Ca,0.1678373382624769,0.002841115135824086,59.074458527283326,1.6927789520713992,0.0,-14.993,-14.9343,0.0,0.0,60.2717,60.9502,0.0
20230224T204654463,Mg,Ca,0.14024717893605587,0.001710266746514716,82.0031022773845,1.219466059488079,-12.2478,-14.5756,-14.519,-12.1996,60.217,60.2705,60.9484,60.8912
20230224T204726463,Mg,Ca,0.15615448735759932,0.001939113271115798,80.52881163963436,1.2417915770010244,0.0,-11.6552,-11.6132,0.0,0.0,60.2617,60.9365,0.0
20230224T204758463,Mg,Ca,0.20093731693028705,0.0019766302431712063,101.65650233496038,0.9837049052749998,-8.9057,-11.2382,-11.1983,-8.8744,60.2237,60.2603,60.9348,60.8961
20230224T204830463,Mg,Ca,0.20172413793103447,0.001571902586040957,128.331195407664,0.7792337606015002,-7.2354,-9.57,-9.5387,-7.2127,60.2267,60.2548,60.9285,60.8992
